Month,Ticker,Open,Close,SMA,PCT,ROC_7,ROC_12,Changes_6,Changes_9,PCT_3
24-04,DG,156.23,139.19,136.2,-11.1988,0.8266,-25.8481,20.0004,3.0,15.0976
24-04,ED,90.79,94.4,90.03,4.0353,1.4488,-5.08,24.0001,18.0,0.2025
24-04,EVRG,53.38,52.45,51.08,-1.6082,1.8737,-12.6636,15.0001,10.9999,2.6581
24-04,K,57.2,57.86,54.37,1.0969,3.482,-8.8801,8.0,3.9999,2.9508
24-04,KDP,30.85,33.7,31.31,9.627,5.1161,-13.0669,9.0,6.0,-7.8809
24-04,KHC,36.98,38.61,35.9,4.6131,4.8373,-4.5772,14.0001,6.0001,0.2929
24-04,MKC,75.79,76.06,67.41,-0.8323,11.4797,-7.6914,10.0,4.9999,12.6587
24-04,MTD,1345.04,1229.7,1185.56,-7.5699,2.9428,-12.9995,16.0002,11.0,10.2592
24-04,PEP,175.57,175.91,168.18,0.6872,0.6517,-3.9989,14.0,5.0,3.3386
24-04,T,17.19,16.89,16.78,-3.9786,1.6851,-8.5714,13.0002,6.0001,5.3513
